step	#1-F2/Amplitude	#1-F2/Position	#1-F2/Width	#2-F2/Amplitude	#2-F2/Position	#2-F2/Width	#3-F2/Amplitude	#3-F2/Position	#3-F2/Width	#4-F2/Amplitude	#4-F2/Position	#4-F2/Width	#5-F2/Amplitude	#5-F2/Position	#5-F2/Width	#6-F2/Amplitude	#6-F2/Position	#6-F2/Width	#7-F2/Amplitude	#7-F2/Position	#7-F2/Width	#8-F2/Amplitude	#8-F2/Position	#8-F2/Width	#9-F2/Amplitude	#9-F2/Position	#9-F2/Width	#10-F2/Amplitude	#10-F2/Position	#10-F2/Width	
452	39.15987624	5085.331096	115.0269798	83.95425112	3619.171925	370.3265042	85.48798024	2950.842975	594.4926881	266.1530896	752.8237742	404.8351434	146.3228516	-1212.705038	223.1919565	55.62461246	-1445.650375	232.9238054	36.33462024	-683.9821169	158.3692076	18.13920497	4410.504128	173.3851536	19.12646269	1181.403247	208.9786252	27.82332333	318.2277501	264.8541255	
453	42.71456718	5086.347476	103.111565	83.63569229	3613.625747	386.878302	85.17866654	2947.714738	593.5325681	267.3706993	753.8147922	395.6261544	144.6121817	-1211.275869	220.2808372	56.87858105	-1444.149882	240.1852706	36.16989071	-684.7669826	171.4260989	18.97504872	4413.971801	169.5954182	19.79174616	1179.348631	211.5694614	26.71836875	328.3026923	344.6098843	
454	41.08501656	5083.080415	107.2703401	83.36189016	3615.4871	379.9233927	85.65592745	2948.362168	591.880262	268.4233495	753.3203691	392.1672313	144.5467755	-1211.570268	228.0869259	55.88893285	-1445.570835	229.2084145	35.9501318	-685.5622855	171.3903795	20.49200701	4415.176774	145.6373038	19.62028524	1177.180342	238.1550529	27.67766871	322.8546252	314.6748404	
455	38.99641536	5082.023289	116.4195677	83.48725976	3619.33002	387.3380492	86.79831983	2948.813243	575.711978	265.4806075	753.3477667	389.8537331	146.9554733	-1213.760879	228.4755017	55.07705731	-1449.454413	220.905764	38.55669408	-681.6045945	144.2916329	19.15326477	4414.00806	153.8512363	19.79539963	1188.056388	249.9986895	26.49327672	331.314773	418.8236139	
456	38.83253429	5086.568987	116.7542262	83.02820135	3618.937956	377.0023283	85.57073528	2946.87592	597.745934	267.2321767	752.2377455	401.314195	144.6931437	-1210.820632	224.9671567	56.13217022	-1442.231568	230.7273232	37.13798822	-682.2801194	159.3952046	18.32924991	4412.590716	164.8443715	19.79093536	1186.920743	197.6302991	25.24662992	326.6995014	326.9640261	
457	39.89368861	5083.207189	117.4570775	82.82960008	3619.233186	376.9787403	86.08513536	2949.202159	593.1008314	264.7613872	753.9470467	396.4228317	146.5236619	-1214.147707	225.8901721	55.05642655	-1448.832117	220.9886343	40.14006417	-683.1200252	135.3227101	18.92876911	4415.322046	155.8486383	18.5267724	1184.309255	222.0510073	25.38628083	325.6185629	453.6781465	
458	41.45666126	5083.277514	107.6641431	83.69962611	3615.814581	380.3871442	85.38972411	2949.161609	587.7330074	264.7280321	754.1612713	393.0271197	145.8401884	-1212.155678	225.8721411	56.3489525	-1443.14072	224.1011006	38.78363403	-683.5366392	138.1810801	17.56719061	4411.074069	162.9872678	19.50991264	1173.988431	228.985327	26.85409422	343.0597562	427.5463187	
459	42.80757383	5085.835008	110.1291459	82.92099438	3619.745965	381.2969368	85.3503408	2949.566137	592.039097	267.1141064	751.7233292	402.6249021	145.3316087	-1211.962611	227.5555261	56.90757019	-1448.976355	225.8322432	36.90480801	-681.264415	162.0299197	17.02806116	4411.692564	176.3112242	17.54642255	1178.088102	220.5390901	27.07895479	317.9788761	280.3537651	
460	40.65735675	5083.793513	111.4301331	82.3355175	3616.556515	390.9166988	86.40878955	2948.855727	583.1087059	268.1406362	752.3115912	394.2836204	147.2579408	-1212.430417	224.556924	54.66140865	-1446.35241	230.1095066	36.12028986	-682.920359	156.887574	17.60631086	4415.164644	171.8862411	20.50422529	1183.186688	221.596271	26.13291478	317.2517639	341.295917	
461	39.90648878	5084.653024	110.7118135	82.84736872	3618.92057	383.3817005	86.00622874	2948.844914	588.7665344	267.4438723	751.8861675	405.787681	145.0490502	-1210.745693	221.7686054	55.43812294	-1444.777393	251.1826857	38.24963496	-684.0620918	148.1592081	18.75692595	4416.660074	165.8018825	21.15901051	1179.326908	167.5349519	30.02226574	327.8844286	215.3407334	
462	39.59816465	5085.627563	117.3509513	81.78847791	3619.728485	390.7134483	85.9211449	2946.362043	585.1248368	268.0840383	752.8441917	399.9342349	145.7615022	-1213.773118	233.2004069	52.99464862	-1452.831956	225.9902156	34.29009873	-686.0876715	164.5037408	17.10307905	4418.807231	159.4705521	19.20730433	1185.439798	218.5545618	27.59672834	322.8263992	304.1422205	
463	41.74785148	5086.037658	109.3774994	82.61742571	3618.223156	384.5442445	86.16200267	2947.196946	592.7936256	268.152824	752.9774323	399.0771031	145.9583856	-1212.407674	223.8115627	54.50850627	-1447.0334	233.7900254	39.3782752	-684.1236331	145.8078132	16.18139794	4412.42678	198.2267575	18.95724895	1185.498938	215.6131692	27.17681555	323.6604268	285.6643272	
464	41.3420879	5086.552919	111.9726027	81.28907069	3621.35969	386.1703755	85.95433762	2949.697505	597.8048668	265.9944718	752.9827832	399.3860656	145.5939182	-1211.81718	225.2076459	55.92149508	-1448.081409	229.3208701	36.20569528	-683.1898493	162.0607645	18.40844639	4409.788539	163.5393936	19.41135336	1189.802193	221.2474108	27.09615165	332.4417725	319.3566363	
465	40.74311804	5086.210355	106.8078106	83.42670619	3619.522563	379.6755098	84.73266743	2945.149418	598.411659	268.0376367	752.8821794	397.5204349	150.0960691	-1213.545745	220.8227467	54.52074329	-1453.341068	220.5605826	35.92651932	-681.7675737	166.6521635	19.06826773	4406.856665	165.2034121	19.28918513	1177.661347	214.9651024	27.88507136	325.8642313	295.8631512	
466	40.86708984	5084.572161	113.9959124	82.34590961	3617.851195	384.6092881	85.45631918	2949.238674	601.0908974	266.6456962	754.1783851	393.2193534	144.30027	-1212.230691	224.3209002	55.0194114	-1444.517028	241.9655058	37.91780462	-681.5518054	149.9071791	19.83531652	4412.333321	145.669328	19.33962868	1180.732609	208.91015	25.98368525	337.6519528	398.3511165	
467	39.81098448	5082.680632	113.8314738	83.21430274	3617.84367	386.1819413	86.17351078	2946.436029	585.7478199	267.6142506	753.1138828	404.4696583	144.2555041	-1211.953526	227.2427506	56.21375524	-1444.738626	232.8119068	38.39563304	-684.6432011	148.6645148	19.346692	4407.910398	156.9653162	19.77851244	1183.192945	176.0657617	26.64431336	322.5136679	289.408063	
468	38.21190735	5080.598224	115.9043718	83.50442321	3617.278971	383.7654184	85.58348638	2948.242799	585.4473604	266.8485186	752.1227711	401.8939072	145.9241677	-1212.397893	224.3154593	56.82694169	-1447.053923	226.0715667	36.03754783	-681.615069	168.0662081	19.77242502	4407.623069	179.0135703	19.55046991	1179.405787	232.1823	27.06255998	331.8628801	271.1080167	
469	39.11001367	5082.981354	115.5888056	83.78306511	3618.271252	377.6164838	85.87412585	2946.934939	585.5215781	266.9452525	752.8699836	405.6701886	147.0111321	-1213.714808	227.1337655	57.49074107	-1449.794384	213.6386746	37.80145343	-681.9923341	156.1798132	17.83747714	4408.508615	158.4381624	18.23638095	1184.101534	188.2006688	27.1727531	323.7182097	266.5390964	
470	40.51781359	5083.997716	110.1026532	82.44266118	3618.600601	385.3278788	85.69218425	2950.411403	596.5056039	265.3438783	753.9567064	404.0636456	148.0144539	-1212.890443	220.5542184	55.68515328	-1446.774716	224.806745	37.73592003	-682.5914884	152.7881555	18.07411915	4410.664171	150.8700551	19.41488987	1176.34497	186.2044907	27.93650806	324.2715251	305.9787101	
471	40.3711047	5083.942454	110.540335	82.61833709	3616.958301	389.6540305	85.29475178	2946.335621	588.5540052	263.2528326	754.1891726	388.6026867	146.4293291	-1212.96388	225.5873691	55.08426655	-1452.481962	230.4384209	36.54786083	-682.6493728	143.2253166	19.07541846	4415.57522	157.9031122	20.04672763	1179.082875	240.5287401	25.70310195	338.20237	527.4864387	
472	39.77459504	5081.781782	116.4595309	83.11452043	3617.764006	385.5579082	84.92421878	2946.88481	585.8655608	265.0057265	754.0173046	390.0901533	147.4053496	-1212.299807	221.8992246	55.47899206	-1443.773966	231.3685576	38.89511242	-684.7101607	141.5393424	20.22103593	4416.340827	163.0206568	21.86318744	1185.379845	242.1707962	27.54868668	335.6895779	408.4808483	
473	38.2517377	5086.152773	118.9847984	83.36959055	3615.191405	381.8316974	85.76531318	2947.529261	585.1307463	265.7830387	752.676339	400.4336533	147.2825265	-1210.913256	217.9624917	59.05408505	-1444.178071	222.1867411	34.92966318	-683.5148446	179.4441481	18.2010686	4410.582538	175.0428036	19.52641147	1182.801939	221.4612951	27.41094527	323.5729997	323.2524914	
474	40.38374654	5083.599968	109.8607574	81.46109033	3619.33462	380.4875956	85.51033183	2949.777971	601.3036265	268.7098429	752.557922	406.3297625	145.5894219	-1212.750675	223.6559366	55.99279594	-1444.252011	232.6302572	37.92881576	-684.7107412	160.9729007	17.76061196	4401.786643	186.0004537	18.40345115	1187.806239	177.6684006	28.94028178	320.3853391	212.1976761	
475	39.4925313	5088.326651	113.7934539	82.34834705	3616.439454	394.9392221	85.39241703	2947.592243	580.5442185	267.2663141	752.1474337	403.2387054	145.9806699	-1213.130967	229.4280822	54.26778102	-1450.224865	220.5089124	35.6715785	-680.5668459	180.6162459	19.71940917	4414.386515	148.6656107	19.62450564	1192.259847	192.6301278	27.87453765	322.216762	266.6287789	
476	41.20045347	5084.43407	107.8872499	83.38310064	3617.104598	379.1634709	85.77497407	2948.184199	587.0954731	266.9596475	754.0897863	391.8889281	147.1249335	-1212.378551	226.8042773	56.50274186	-1450.772615	214.2506482	35.90285854	-683.8488403	156.6023059	17.27907309	4413.605428	183.5761279	21.15776895	1184.308857	214.2415522	26.32899	330.6768171	397.4477104	
477	40.51974673	5087.599008	110.1121394	82.85116295	3617.937117	376.8283744	86.88193213	2948.583774	586.9368273	266.5461487	753.3720815	394.3907066	144.1089288	-1211.309699	224.8284331	57.99075142	-1444.199339	225.2345171	36.92910711	-681.0701728	164.6286972	17.60205792	4409.932994	177.0150292	20.4045835	1178.082998	214.0501118	27.81822133	331.1686679	360.6492207	
478	42.40781919	5088.646852	106.4745506	81.85616434	3619.306952	386.9374029	85.60796937	2950.488696	589.1484491	267.6124221	751.1639692	402.463676	145.7688145	-1211.164244	224.8599493	55.890719	-1448.526525	227.3474088	35.58680524	-686.3756673	170.1770134	19.23342144	4412.537338	155.6058626	19.88652141	1168.051299	195.5211092	26.82271536	315.0057681	286.0167891	
479	39.79442382	5084.520968	113.0972879	82.61816665	3615.906902	385.6082202	86.19999845	2947.445936	581.374678	265.2186102	754.1545946	387.4364754	146.3720888	-1211.651598	220.5900864	56.41400678	-1444.972092	235.712961	41.14625249	-687.7513962	132.2526226	20.1215878	4406.367594	154.2865128	21.08940858	1173.447738	261.8500235	27.70622483	339.1612555	427.9050443	
480	38.70111987	5083.930888	115.0665376	83.28770084	3619.685343	368.8530646	86.15969308	2949.060234	598.8726786	266.2744003	753.4074552	400.9447891	144.4309914	-1212.399898	226.9251553	54.78914982	-1447.773414	232.8156976	36.69870862	-680.2407451	174.8831718	17.53635971	4417.16072	166.9969833	20.53697676	1178.238973	195.629197	27.79334062	331.5377106	304.5597187	
481	40.23902925	5082.658321	111.8758183	83.98588843	3617.148202	386.5699315	86.16181908	2946.624663	579.9144092	266.7108957	752.9922226	404.8743232	144.9654421	-1211.849971	228.7721274	53.9839099	-1447.971278	232.1308953	38.4663647	-687.0301479	153.2387234	17.57529325	4407.550859	172.5907717	18.9068957	1187.074249	193.0308639	27.34745818	327.4199971	289.519144	
482	39.89194528	5082.78509	112.5818815	83.60756401	3618.227499	377.6346401	85.82266236	2949.470762	584.6670644	265.6648698	753.6625783	386.129804	144.5866388	-1210.829482	224.8265015	55.6042334	-1445.242464	234.0940463	37.20681861	-688.6717454	147.3349222	18.8429886	4406.859274	171.0278028	22.1563434	1177.913437	234.6485576	26.06492994	337.3248756	459.8266772	
483	38.48441029	5083.765283	121.6821238	83.64515105	3619.209263	386.5025568	85.25299588	2944.517894	591.8781173	266.4492085	753.1028336	400.397884	145.4730969	-1213.748809	231.0686144	54.42932109	-1452.289659	220.271761	38.20213567	-684.5889035	152.6242883	18.20343711	4404.163861	160.7633316	19.84069234	1184.521944	199.096366	26.87793457	322.5250024	329.7859931	
484	43.18652283	5085.85955	105.9351315	82.4428906	3620.765887	372.2483892	84.86679724	2951.739768	603.5888969	266.8335892	752.2846722	405.1170556	145.3768425	-1213.014472	226.0104466	55.98373081	-1445.77735	228.6443964	34.74738445	-684.6380466	171.6682689	18.37495827	4404.271753	178.9259549	19.3553605	1183.010094	210.0908194	27.57043902	316.9151178	258.4936781	
485	41.47753336	5082.836726	111.7987162	82.17356217	3618.916492	385.719981	85.93388412	2951.169643	585.7380131	266.5139655	752.6919043	399.1557607	145.1647633	-1211.92645	225.4294069	55.94544656	-1443.887082	235.1482044	38.89289407	-682.5787665	143.3936649	17.84763454	4416.851842	167.9480525	18.78563161	1193.053335	222.6399934	25.08309993	325.4151286	351.6601728	
486	41.32605749	5085.550544	110.4732286	84.08136216	3616.181563	378.1658589	85.43211825	2949.071193	587.0091517	267.2451137	752.7278745	399.1620092	146.2858752	-1213.268953	225.2292344	54.89211338	-1451.22201	230.0292816	38.14588625	-683.7671834	148.8054131	19.63857598	4409.759087	166.2943914	20.26955692	1185.143963	200.1197644	26.88555188	319.1645425	329.9732199	
487	40.15912777	5084.945018	109.3639677	83.62777695	3619.337746	388.1794548	86.13749405	2949.964022	576.3360771	267.4641111	751.8579066	407.5931179	145.2495848	-1211.038085	216.1893241	55.93349335	-1440.079043	261.4979828	37.16619606	-683.8879024	153.1075339	17.42170261	4405.16293	178.9514582	17.94993928	1184.384676	198.2180838	27.14605308	320.1865074	245.8200399	
488	40.1447292	5083.880226	110.6346957	85.14039215	3618.308325	378.5028568	85.69422393	2948.839898	587.0654736	267.1286762	751.9198764	401.5925223	145.262079	-1212.421183	227.2055696	54.49804647	-1444.145848	231.1945204	35.3138562	-683.3271568	162.0759302	17.3682824	4416.791942	172.7540462	19.13917464	1175.484396	212.364499	27.60043503	323.1628294	305.0641978	
489	40.2786024	5086.421625	106.9365812	82.80904799	3614.606012	380.08185	86.03839123	2948.45045	588.0889921	267.3001176	751.9509957	405.5171923	143.4712612	-1210.989375	221.4418146	57.42716566	-1441.324732	242.1457947	37.25254238	-684.6683849	163.7663466	19.73223912	4416.990503	156.9810066	19.35100172	1183.708671	187.9878685	28.00064958	329.2195519	255.0921613	
490	40.5946104	5084.37051	115.7302196	82.82545462	3618.556374	393.2898638	86.8897117	2946.036496	579.0512369	265.9842939	752.660002	395.7590432	145.6573398	-1212.796572	225.6595361	54.69627286	-1449.22598	239.7016457	36.82144384	-686.188717	156.9459269	19.92329885	4423.425285	148.455588	20.35722852	1172.197486	254.0577123	27.36502103	324.7690493	332.0650903	
491	39.49358473	5085.059103	118.8549707	82.89928495	3620.463042	392.8859549	85.55284988	2947.090837	580.9798526	266.6831108	753.1211983	403.6865391	145.3045536	-1210.49767	221.450961	56.74637391	-1442.822324	239.711521	39.18490167	-681.8549529	151.8698413	17.83221459	4412.904923	151.7585766	18.99805817	1186.655158	218.3966961	27.90730862	325.6408643	266.0470458	
492	39.16864698	5086.588403	118.5634689	83.35536314	3617.543714	380.4631834	86.00746544	2950.284693	587.650273	267.9156867	752.3304625	401.8731795	146.3067709	-1211.236364	220.3368376	54.9814373	-1442.509252	243.9825973	36.23418066	-682.2903467	173.5798113	19.29618348	4415.667791	154.3201685	20.28144092	1181.289004	205.7351675	27.84702117	317.7036978	279.9989347	
493	38.26051323	5084.164476	121.6938552	83.11272072	3616.102584	383.8327471	85.00144938	2949.780533	593.024432	266.7448272	751.7394214	399.9444332	145.4341491	-1213.897342	226.5188693	54.11231944	-1446.205986	236.7693277	37.36339468	-682.0225792	149.2187704	19.35084747	4417.096687	149.8366992	21.81352488	1181.346894	213.7911312	29.11840369	322.7050216	270.0867419	
494	40.41246422	5083.14224	115.9486755	82.50431334	3620.404057	386.6562423	85.96465872	2949.301306	590.0753826	266.4271298	753.5589979	401.5056681	146.3235674	-1212.993162	230.1536928	54.8576499	-1450.99945	218.5087571	37.16490785	-683.8794841	150.464468	18.19089656	4411.770246	157.7092821	20.15437049	1185.888955	178.8229472	26.30329916	328.8219807	330.8441602	
495	38.08332736	5082.302194	117.5631355	83.72345445	3615.663304	388.4291115	85.65690242	2947.868067	579.6613475	265.0742306	753.7908786	395.59249	145.5213663	-1212.248851	221.5510706	56.08823015	-1447.095385	231.5576975	38.80983419	-684.4538161	145.8984335	19.43003923	4416.932683	147.7951769	19.99008461	1176.946579	203.2723846	25.16669042	323.4391414	411.501903	
496	39.91691456	5084.548918	108.8879739	83.55620684	3619.853075	368.0720969	86.18745773	2953.007162	594.1403985	265.292718	752.7617375	392.1724377	146.1815463	-1212.447742	225.9643315	56.13663981	-1444.656506	234.4666614	37.03276417	-683.068782	152.011999	19.59345903	4415.962526	157.7042635	21.43448151	1184.686974	250.212908	28.68809764	331.0143901	362.2541396	
497	40.83865237	5085.065739	115.3735122	83.7155001	3619.373797	377.3827065	85.71696603	2946.866301	590.3962992	267.3733022	750.3816771	407.7116371	143.60825	-1210.333969	220.3647839	55.71211687	-1438.613978	246.8963135	36.71467521	-681.0634334	164.6560489	17.96325333	4406.338264	174.3474248	19.42484417	1185.569699	205.8825382	27.818584	322.5156726	224.5685022	
498	38.19532785	5084.326642	113.4519614	83.23954833	3617.008214	376.7243751	84.53029383	2950.412411	604.7240481	267.1882573	751.363807	409.6881281	145.6727517	-1210.823871	223.2272629	55.68108716	-1446.952737	237.2902824	37.35301966	-682.6450102	149.2993817	19.89793739	4406.080503	153.6558488	19.43887295	1192.300158	168.5656398	26.17494537	325.5170898	251.328795	
499	41.6344035	5086.800592	111.901445	82.56604945	3621.673959	378.6396206	86.17977373	2951.709116	592.1544328	267.368018	752.7058002	404.5437127	147.100263	-1212.390841	227.7394711	54.3439369	-1450.497409	227.0641692	37.78574294	-681.6125972	149.7481009	18.8120253	4410.231033	169.6663869	19.70578765	1190.887073	188.8578894	26.79202588	323.7193306	278.3661384	
500	39.94611795	5088.065793	108.6604001	82.52133677	3616.162172	385.6808213	85.54982396	2951.2521	591.862489	267.7060305	753.2388073	397.8003263	146.6148511	-1213.097222	219.311203	55.41919251	-1446.555649	238.8736837	36.01227737	-678.848332	176.4936968	18.61231713	4410.199726	185.318423	21.14883421	1180.483521	187.7588528	27.59758278	329.3667931	311.3791184	
